,id_stable,Date,Content,ContentClean,Labels,label_sent,y_sent,label_stance,y_stance,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
916,162171,2021-08-16 19:38:35+00:00,"@Gazza41 @Ztx294 @afewpoints @ConraddKonnrad @susan04071 @Alabamakid7 @Tip_of_spear @giles7452 @Roblev0 @The_Leaver @Davidmetroland @tobedecided22 @ShaneJa16905901 @fan_vor @Marie48GFC @brianbloop2 @LeftBehindPoet @Mindedmusically @gil0607 @Shegor97 @thegrimbarian @charith88678000 @Europhile507 @David19531501 @JohnRya13591294 @HWick_Chris @BlamesJinds @CarlsbadCharlie @ClaremontGiddy @Damonxv1 @Mac_Paddy54 @NielsOckelmann @Chris_not_a_bot @BrunoTheBridge @CheeseNBranston @GeoffreyKeey @Matt_GS @wanderer_bolton @cathyby @markwh2001 @BeowulfSchaefer @EuOutta @ProfessorsDAD @condimentset @IanJon407 @patrick_tweets @MartinRedfern14 @Ciolfilicious1 @MattFingersArni @PFr1end The problem is we are looking at a refugee crisis now, the EU is already showing rifts over Afghan refugees &amp; strengthened Taliban in Afghanistan will now be a hotbed for retaliatory terrorist attacks against every country that put troops in the country.","The problem is we are looking at a refugee crisis now, the EU is already showing rifts over Afghan refugees & strengthened Taliban in Afghanistan will now be a hotbed for retaliatory terrorist attacks against every country that put troops in the country.",fear / neutral,fear,1,neutral,0,6,0.0167597765363128,EU,,"@Gazza41, @Ztx294, @afewpoints, @ConraddKonnrad, @susan04071, @Alabamakid7, @Tip_of_spear, @giles7452, @Roblev0, @The_Leaver, @Davidmetroland, @tobedecided22, @ShaneJa16905901, @fan_vor, @Marie48GFC, @brianbloop2, @LeftBehindPoet, @Mindedmusically, @gil0607, @Shegor97, @thegrimbarian, @charith88678000, @Europhile507, @David19531501, @JohnRya13591294, @HWick_Chris, @BlamesJinds, @CarlsbadCharlie, @ClaremontGiddy, @Damonxv1, @Mac_Paddy54, @NielsOckelmann, @Chris_not_a_bot, @BrunoTheBridge, @CheeseNBranston, @GeoffreyKeey, @Matt_GS, @wanderer_bolton, @cathyby, @markwh2001, @BeowulfSchaefer, @EuOutta, @ProfessorsDAD, @condimentset, @IanJon407, @patrick_tweets, @MartinRedfern14, @Ciolfilicious1, @MattFingersArni, @PFr1end",English-speaking,1,0,1,0,No hashtags,yes
917,66561,2021-09-23 13:16:56+00:00,"The Center for Refugee Services is a charity in San Antonio and right now they are gearing up to help the Afghans that will be relocating here.  I volunteer there,  they are good people.  I know not everyone can donate, but for those who can: https://t.co/dFuSE2lcAV","The Center for Refugee Services is a charity in San Antonio and right now they are gearing up to help the Afghans that will be relocating here. I volunteer there, they are good people. I know not everyone can donate, but for those who can:",plea - happy / agree,plea - happy,2,agree,2,9,0.0368852459016393,"I, I",https://t.co/dFuSE2lcAV,,English-speaking,0,0,0,0,No hashtags,yes
918,174504,2021-08-13 23:28:50+00:00,"From the official press release, it appears that this will primarily target individuals who have already fled Afghanistan, and will include both government and private sponsorship resettlement spots.

https://t.co/dle6X795ks","From the official press release, it appears that this will primarily target individuals who have already fled Afghanistan, and will include both government and private sponsorship resettlement spots.",hopeful / agree,hopeful,2,agree,2,2,0.0099009900990099,,https://t.co/dle6X795ks,,English-speaking,1,0,1,0,No hashtags,yes
919,130885,2021-08-21 17:08:00+00:00,Europe Fears Afghan Refugee Crisis After Taliban Takeover https://t.co/jbjfv1AiiD,Europe Fears Afghan Refugee Crisis After Taliban Takeover,fear / neutral,fear,1,neutral,0,8,0.135593220338983,,https://t.co/jbjfv1AiiD,,"Lagos, Nigeria",0,0,0,0,No hashtags,yes
920,74523,2021-09-15 18:13:44+00:00,@TheDan0007 @NC5 They were vetted first in Afghanistan before being allowed to work with our military - duh! - then again before being flown over.,They were vetted first in Afghanistan before being allowed to work with our military - duh! - then again before being flown over.,disgust / agree,disgust,1,agree,2,2,0.0150375939849624,,,"@TheDan0007, @NC5",Nashville,0,0,0,0,No hashtags,yes
921,80386,2021-09-10 01:01:02+00:00,"Joe Biden guiding planes of unvetted Afghan refugees to the United States, what could possibly go wrong?!    ~A.F. Branco https://t.co/8MNbg3bDFP","Joe Biden guiding planes of unvetted Afghan refugees to the United States, what could possibly go wrong?! ~A.F. Branco",disgust / disagree,disgust,1,disagree,1,8,0.065040650406504,~A.F.,https://t.co/8MNbg3bDFP,,English-speaking,0,34,42,2,No hashtags,yes
922,151372,2021-08-17 23:35:59+00:00,".@StephMillerShow people blaming @POTUS @joebiden for the situation at Kabul’s HKIA need to understand the trump deal cut out the Afghan govt, undermined it &amp; when their president &amp; police force fled the people panicked.
pompeo’s State Dept held up SIV apps + took 867 to process. https://t.co/XfkcUQIYMm",". people blaming for the situation at Kabul’s HKIA need to understand the trump deal cut out the Afghan govt, undermined it & when their president & police force fled the people panicked. pompeo’s State Dept held up SIV apps + took 867 to process.",disgust / neutral,disgust,1,neutral,0,11,0.0419847328244274,"HKIA, SIV",https://t.co/XfkcUQIYMm,"@StephMillerShow, @POTUS, @joebiden",English-speaking,0,1,0,0,No hashtags,yes
923,2147,2022-04-16 17:19:58+00:00,"Last night, Pakistani warplanes indiscriminately bombed the refugee population in Khost, bordering Afghanistan, due to unrest in Waziristan. First they went missing in Waziristan. They demolished houses. They made IDPs. Why is the world silent on this?
#PakistaniArmyWarCrimes","Last night, Pakistani warplanes indiscriminately bombed the refugee population in Khost, bordering Afghanistan, due to unrest in Waziristan. First they went missing in Waziristan. They demolished houses. They made IDPs. Why is the world silent on this? #PakistaniArmyWarCrimes",fear / na,fear,1,na,0,17,0.0615942028985507,,,,English-speaking,1,18,16,0,['PakistaniArmyWarCrimes'],yes
924,90590,2021-09-03 21:57:19+00:00,@GBNEWS Looking forward to Orville the Duck's  opinion on the Afghanistan refugee Crisis.,Looking forward to Orville the Duck's opinion on the Afghanistan refugee Crisis.,disgust / neutral,disgust,1,neutral,0,5,0.0602409638554216,,,@GBNEWS,"Wigan, England",0,1,7,0,No hashtags,yes
925,13847,2022-02-28 21:32:40+00:00,"An refugee couple who fled to Cork in Aug following the fall of Kabul have been struggling to open a joint bank account for months now.  The banks continue to insist they must produce a marriage cert. No prob, they’ll just nip back to Afghanistan &amp; ask the Taliban for a copy.FFS!","An refugee couple who fled to Cork in Aug following the fall of Kabul have been struggling to open a joint bank account for months now. The banks continue to insist they must produce a marriage cert. No prob, they’ll just nip back to Afghanistan & ask the Taliban for a copy.FFS!",plea - disgust / agree,plea - disgust,1,agree,2,11,0.0387323943661971,,,,English-speaking,0,2,5,0,No hashtags,yes
926,195999,2021-04-10 16:53:03+00:00,"@asfandyarmir @AdamNossiter Hope Congress and the Administration move to expand visa, asylum and/or refugee programs for Afghans...","Hope Congress and the Administration move to expand visa, asylum and/or refugee programs for Afghans...",plea - neutral / agree,plea - neutral,0,agree,2,4,0.0373831775700934,,,"@asfandyarmir, @AdamNossiter","Washington, DC",1,1,4,0,No hashtags,yes
927,138536,2021-08-19 21:11:36+00:00,"If you're an American citizen &amp; you're stuck in Afghanistan you have to pay $2000 to get out, but if you're a refugee you can get out for free
If you're able to cross the US border with Mexico &amp; you have the Virus walk right in, but if you're an American you'd better get shot!","If you're an American citizen & you're stuck in Afghanistan you have to pay $2000 to get out, but if you're a refugee you can get out for free If you're able to cross the US border with Mexico & you have the Virus walk right in, but if you're an American you'd better get shot!",angry / disagree,angry,1,disagree,1,9,0.031578947368421,US,,,New Mexico,0,0,1,0,No hashtags,yes
928,138497,2021-08-19 21:22:27+00:00,A 3 star hotel accommodation in #Sheffield housing #Afghan #refugee whose son fell out of a window needs a review of accommodation being offered to refugees from #Afghanistan on @itvnews ….. really? Lazy journalism!,A 3 star hotel accommodation in #Sheffield housing #Afghan #refugee whose son fell out of a window needs a review of accommodation being offered to refugees from #Afghanistan on ….. really? Lazy journalism!,disgust / neutral,disgust,1,neutral,0,5,0.0240384615384615,A,,@itvnews,Chesterfield,0,0,1,0,"['Sheffield', 'Afghan', 'refugee', 'Afghanistan']",yes
929,176647,2021-08-11 13:31:04+00:00,UK rejects hundreds of former Afghan British Council staff for resettlement #Interpreters https://t.co/fnL8z3fwOT via @TheNationalNews,UK rejects hundreds of former Afghan British Council staff for resettlement #Interpreters via,neutral / neutral,neutral,0,neutral,0,6,0.0618556701030927,UK,https://t.co/fnL8z3fwOT,@TheNationalNews,"London, England",0,3,2,0,['Interpreters'],yes
930,39075,2021-11-29 14:59:07+00:00,"With support from the Obamas, the Bushes, and the Clintons, @welcomeus, a new initiative aimed at mobilizing Americans to help resettle arriving Afghan refugees, is helping unify our country toward the common goal of helping our new Afghan neighbors.
https://t.co/Dw7KS7qYta","With support from the Obamas, the Bushes, and the Clintons, a new initiative aimed at mobilizing Americans to help resettle arriving Afghan refugees, is helping unify our country toward the common goal of helping our new Afghan neighbors.",happy / agree,happy,2,agree,2,7,0.0289256198347107,,https://t.co/Dw7KS7qYta,"@welcomeus,","Washington, DC",0,0,0,0,No hashtags,yes
931,107165,2021-08-28 04:51:12+00:00,@AlexHawkeMP good afternoon Mr. Hawke immigration minister we here in Australia since 2012 we work and we pay tax and gst you know that the situation in Afghanistan is extremely dangerous I am a refugee in Australia on SHEV visa. What is our crime that we can’t bring our family?,good afternoon Mr. Hawke immigration minister we here in Australia since 2012 we work and we pay tax and gst you know that the situation in Afghanistan is extremely dangerous I am a refugee in Australia on SHEV visa. What is our crime that we can’t bring our family?,plea - fear / refugee,plea - fear,1,refugee,3,11,0.0410447761194029,"I, SHEV",,@AlexHawkeMP,English-speaking,0,0,0,0,No hashtags,yes
932,113157,2021-08-26 13:19:21+00:00,"Exclusive-Rep Tom Tiffany: Afghan Refugee Crisis Raises Security Concerns About Vetting Process https://t.co/hx1SWfLiaL

Getting Afghans out doesn’t necessarily mean that they must be resettled here. Neighboring countries Pakistan &amp; Tajikistan may be a better fit for many Afghans",Exclusive-Rep Tom Tiffany: Afghan Refugee Crisis Raises Security Concerns About Vetting Process Getting Afghans out doesn’t necessarily mean that they must be resettled here. Neighboring countries Pakistan & Tajikistan may be a better fit for many Afghans,neutral / neutral,neutral,0,neutral,0,19,0.0725190839694656,,https://t.co/hx1SWfLiaL,,CA,0,0,0,0,No hashtags,yes
933,22193,2022-01-29 14:50:21+00:00,"@nanc_eeeee @MikeCar41722884 more than 75,000 Afghans have been brought to the U.S. since mid-August as part of Biden’s massive resettlement operation — the largest in American history. Top administration officials have conceded that minimal vetting has been conducted","more than 75,000 Afghans have been brought to the U.S. since mid-August as part of Biden’s massive resettlement operation — the largest in American history. Top administration officials have conceded that minimal vetting has been conducted",fear / neutral,fear,1,neutral,0,7,0.0288065843621399,U.S.,,"@nanc_eeeee, @MikeCar41722884",English-speaking,1,3,2,0,No hashtags,yes
934,70672,2021-09-18 17:45:32+00:00,"@MoBrooks You're talking about Trump who:
• Surrendered Afghanistan to the Taliban.
• Traded 5,000 terrorists for America's surrender.
• Gutted and sabotaged America's military advantage.
• Gutted America's ability to vet and evacuate allies.
• Made a deal with their terrorist leader. https://t.co/L8kvJLttsA","You're talking about Trump who: • Surrendered Afghanistan to the Taliban. • Traded 5,000 terrorists for America's surrender. • Gutted and sabotaged America's military advantage. • Gutted America's ability to vet and evacuate allies. • Made a deal with their terrorist leader.",angry/ na,angry,1,na,0,12,0.043010752688172,,https://t.co/L8kvJLttsA,@MoBrooks,Everywhere else.,0,1,1,0,No hashtags,yes
935,66774,2021-09-23 08:30:02+00:00,"@realdamiangrey @BylineTimes @BorisJohnson @pritipatel Anyone paying attention to what Patel and Johnson actually DO, as opposed to what they SAY, would realise very quickly that they will use any excuse to keep Afghanistan asylum-seekers out.","Anyone paying attention to what Patel and Johnson actually DO, as opposed to what they SAY, would realise very quickly that they will use any excuse to keep Afghanistan asylum-seekers out.",disgust / agree,disgust,1,agree,2,9,0.0459183673469387,"DO,, SAY,",,"@realdamiangrey, @BylineTimes, @BorisJohnson, @pritipatel",English-speaking,0,0,0,0,No hashtags,yes
936,9859,2022-03-12 20:13:58+00:00,"@PiretOper @NikaMelkozerova Have you seen the movie “Flee”? Tells the real story of a teen Afghani refugee fleeing west through Moscow, in the 1990s. The way he recalls the Russian police is harrowing. Nothing has changed apparently (except superficial luxury) in that country.","Have you seen the movie “Flee”? Tells the real story of a teen Afghani refugee fleeing west through Moscow, in the 1990s. The way he recalls the Russian police is harrowing. Nothing has changed apparently (except superficial luxury) in that country.",neutral / na,neutral,0,na,0,8,0.0316205533596837,,,"@PiretOper, @NikaMelkozerova",English-speaking,0,0,3,0,No hashtags,yes
937,46848,2021-11-04 18:50:53+00:00,"Also, if they don't pass some sort of Afghan Evacuee Adjustment Act, we're looking at thousands of asylum applications that will need to be filed. https://t.co/MMTDBqVnJw","Also, if they don't pass some sort of Afghan Evacuee Adjustment Act, we're looking at thousands of asylum applications that will need to be filed.",plea - neutral / agree,plea - neutral,0,agree,2,5,0.033783784,,https://t.co/MMTDBqVnJw,,"Shawnee, KS",1,1,14,2,No hashtags,yes
938,69296,2021-09-20 20:44:38+00:00,"@Anti_Liberal3 @blitzer850 @ScreamngEagle @BVR58915778 @Zegdie @Chopstress @martuk56 @jbsparky_2010 @HappyCycler @Kegan545 @Ifollownoliars @sunlover28 @IslesfaninFla @MrsGoodoz @SashaZeg @mcgregorgirl1 @ShoumanZoe @SandraSBreen @ccinthemiddle @LilRocketHood @CNS15141 @jimbo_always @RickCrainium @EcgoLC @MichaelsANewman @patriot_paula @David_MagaUSA @kyhorn143 @DogsBCool @Sandmann143 @tonykimble4 @Bubbaflaco @WasJimbo @JimGagnon6 Rep. Tiffany Demands Answers of Biden Administration���s Vetting Of Afghans, Amid Reports Of ���Child Sex Trafficking��� And ���Polygamy��� 

Reports say some afghans brought 7 'wifes &amp; as many as 14 children. No documents? Unvetted coming to a neighborhood near","Rep. Tiffany Demands Answers of Biden Administration���s Vetting Of Afghans, Amid Reports Of ���Child Sex Trafficking��� And ���Polygamy��� Reports say some afghans brought 7 'wifes & as many as 14 children. No documents? Unvetted coming",angry / disagree,angry,1,disagree,1,20,0.060790274,,https://t.co/RkGOai4J6P,"@Anti_Liberal3, @blitzer850, @ScreamngEagle, @BVR58915778, @Zegdie, @Chopstress, @martuk56, @jbsparky_2010, @HappyCycler, @Kegan545, @Ifollownoliars, @sunlover28, @IslesfaninFla, @MrsGoodoz, @SashaZeg, @mcgregorgirl1, @ShoumanZoe, @SandraSBreen, @ccinthemiddle, @LilRocketHood, @CNS15141, @jimbo_always, @RickCrainium, @EcgoLC, @MichaelsANewman, @patriot_paula, @David_MagaUSA, @kyhorn143, @DogsBCool, @Sandmann143, @tonykimble4, @Bubbaflaco, @WasJimbo, @JimGagnon6",Town of deplorables,3,6,6,0,No hashtags,yes
939,103609,2021-08-29 18:04:05+00:00,"@harounrahimi1 @SIGARHQ And I would suggest having names and contact info for other credible, Afghan women who could be interviewed in-person instead of her, so that you can help them jumpstart the vetting process for other, potentially more appropriate alternatives.","And I would suggest having names and contact info for other credible, Afghan women who could be interviewed in-person instead of her, so that you can help them jumpstart the vetting process for other, potentially more appropriate alternatives.",plea - disgust / agree,plea - disgust,1,agree,2,3,0.012145749,I,,"@harounrahimi1, @SIGARHQ",English-speaking,1,0,1,0,No hashtags,yes
940,71773,2021-09-17 17:14:56+00:00,@GeorgeTakei I strongly support your relocation to Afghanistan. Compassion has never been a right-winger���s strong suit. Although they will always remind you that they���re God-fearing,I strongly support your relocation to Afghanistan. Compassion has never been a right-winger���s strong suit. Although they will always remind you that they���re God-fearing,disgust / agree,disgust,1,agree,2,6,0.032967033,I,,@GeorgeTakei,"Santa Monica, CA",0,0,1,0,No hashtags,yes
941,83396,2021-09-08 10:29:20+00:00,"Since when does it take that much money to put someone into an apt? Biden is spending our tax dollars for everyone except Americans. He���s like a kid in an ice cream shop ~ ~ Biden Asks Congress For $6.4 Billion in Taxpayer Money to Resettle 95,000 Afghans https://t.co/wkkmuArH9w https://t.co/bJtR","Since when does it take that much money to put someone into an apt? Biden is spending our tax dollars for everyone except Americans. He���s like a kid in an ice cream shop ~ ~ Biden Asks Congress For $6.4 Billion in Taxpayer Money to Resettle 95,000 Afgha",angry / disagree,angry,1,disagree,1,13,0.05019305,,"https://t.co/wkkmuArH9w, https://t.co/bJtRukWa6M",,English-speaking,60,155,117,27,No hashtags,yes
942,99590,2021-08-31 12:12:53+00:00,"13,000 unvetted Afghanistan refugees got a flight to America. Americans were left behind","13,000 unvetted Afghanistan refugees got a flight to America. Americans were left behind",disgust / disagree,disgust,1,disagree,1,3,0.034090909,,,,English-speaking,0,0,0,0,No hashtags,yes
943,6989,2022-03-24 14:33:47+00:00,"@AITA_online Aemon is still getting quite a bit of attention. He's a refugee from Bosnia. If you'd like to support our work helping Afghans to safety please click the link:
https://t.co/DZdinVKnxp",Aemon is still getting quite a bit of attention. He's a refugee from Bosnia. If you'd like to support our work helping Afghans to safety please click the link:,plea - neutral / agree,plea - neutral,0,agree,2,5,0.030674847,,https://t.co/DZdinVKnxp,@AITA_online,English-speaking,0,0,0,0,No hashtags,yes
944,97319,2021-09-01 03:23:13+00:00,"My husband's terp from Afghanistan is in the U.S. His wife and son had SIV docs, but couldn't get out. We are receiving texts from him and it's heartbreaking. What can we do? Please let me know what we can do!!
#wepromised","My husband's terp from Afghanistan is in the U.S. His wife and son had SIV docs, but couldn't get out. We are receiving texts from him and it's heartbreaking. What can we do? Please let me know what we can do!! #wepromised",plea - fear / agree,plea - fear,1,agree,2,11,0.04954955,"U.S., SIV",,,"Ft. Worth, TX",0,0,0,1,['wepromised'],yes
945,50356,2021-10-26 04:00:40+00:00,@MasterOfPsy Thank you again dear Madem for cooperation for Afghan Allies interpreters SIV,Thank you again dear Madem for cooperation for Afghan Allies interpreters SIV,happy / agree,happy,2,agree,2,7,0.088607595,SIV,,@MasterOfPsy,English-speaking,0,0,0,0,No hashtags,yes
946,13098,2022-03-02 16:24:15+00:00,A happy/ sad text this morning from one of our resettlement agency partners. These babies slept days on the floor outside Kabul airport. Today they start a new day of school and hopefully they have a really great day today. https://t.co/1BlZo8DbBC,A happy/ sad text this morning from one of our resettlement agency partners. These babies slept days on the floor outside Kabul airport. Today they start a new day of school and hopefully they have a really great day today.,hopeful / agree,hopeful,2,agree,2,4,0.017777778,A,https://t.co/1BlZo8DbBC,,"Pennsylvania, USA",5,21,613,1,No hashtags,yes
947,1567,2022-04-18 20:28:58+00:00,IRAP-Fordham will be hosting a panel to provide an update on the situation in Afghanistan. The event will give students an opportunity to hear what work is currently being done to address the refugee crisis and what life is like for Afghans on the ground since the US withdrew. https://t.co/Up0ceMH2hE,IRAP-Fordham will be hosting a panel to provide an update on the situation in Afghanistan. The event will give students an opportunity to hear what work is currently being done to address the refugee crisis and what life is like for Afghans on the ground since the US withdrew.,happy / neutral,happy,2,neutral,0,10,0.035842294,US,https://t.co/Up0ceMH2hE,,"New York, NY",0,0,1,1,No hashtags,yes
948,180125,2021-08-02 09:34:29+00:00,@kylieatwood termination caused to be still in the Afghanistan Wille I have worked more than 10 years in the Bagram air field so I am not eligible for siv process I respectfully request from USA official to remove this requirement as you promised no one left behind.,termination caused to be still in the Afghanistan Wille I have worked more than 10 years in the Bagram air field so I am not eligible for siv process I respectfully request from USA official to remove this requirement as you promised no one left behind.,plea - disgust / refugee,plea - disgust,1,refugee,3,9,0.035294118,"I, I, I, USA",,@kylieatwood,Kabul_ Afghanistan,0,0,0,0,No hashtags,yes
949,186712,2021-07-10 04:18:09+00:00,The Afghan Army has allowed the Taliban to seize left behind American artillery &amp; guns &amp; vehicles . They are f_cking useless Thousands of them have defected . They will all be heading for Europe  They should not be rewarded with Asylum for defecting,The Afghan Army has allowed the Taliban to seize left behind American artillery & guns & vehicles . They are f_cking useless Thousands of them have defected . They will all be heading for Europe They should not be rewarded with Asylum for defecting,angry / disagree,angry,1,disagree,1,11,0.042801556,,,,English-speaking,1,4,7,0,No hashtags,yes
950,98204,2021-08-31 20:34:06+00:00,"TedCruz thinks other countries should house unvetted afghans that helped America over the last however many years! 
Yeah we are all here for you teddy - not! 
You repubs created this shitshow - sort your own mess out! https://t.co/a0A4i7XTlr https://t.co/dqNirBGbra",TedCruz thinks other countries should house unvetted afghans that helped America over the last however many years! Yeah we are all here for you teddy - not! You repubs created this shitshow - sort your own mess out!,angry / disagree,angry,1,disagree,1,5,0.022624434,,"https://t.co/a0A4i7XTlr, https://t.co/dqNirBGbra",,Spain,0,0,0,0,No hashtags,yes
951,147551,2021-08-18 12:28:51+00:00,"There were roughly 20,000 applicants in the Special Immigrant Visa program pipeline as of mid-July, in addition to their families and other vulnerable Afghans seeking to escape. About 2k have been moved out since July, none on Tuesday.","There were roughly 20,000 applicants in the Special Immigrant Visa program pipeline as of mid-July, in addition to their families and other vulnerable Afghans seeking to escape. About 2k have been moved out since July, none on Tuesday.",neutral / neutral,neutral,0,neutral,0,9,0.038297872,,,,"Washington, DC",7,84,230,7,No hashtags,yes
952,197788,2021-02-10 07:09:20+00:00,"#Deportation_Germany!

26 Afghan asylum seekers deported from Germany last night have arrived in Kabul this morning. More details will be following @ProAsyl https://t.co/oUM3mKYS0Q",#Deportation_Germany! 26 Afghan asylum seekers deported from Germany last night have arrived in Kabul this morning. More details will be following,neutral / neutral,neutral,0,neutral,0,6,0.039735099,,https://t.co/oUM3mKYS0Q,@ProAsyl,Kabul,0,9,7,1,['Deportation_Germany'],yes
953,29305,2022-01-05 01:10:01+00:00,"Today is the day that you should check out the various resource pages we have on the @USCCBJFI website:

Afghanistan: https://t.co/QYZXxjQJ5e

Immigrant Benefits: https://t.co/2TTctLyghp

Anti-trafficking: https://t.co/FLdCXRmiWl

DACA: https://t.co/FX3X3ssvh2",Today is the day that you should check out the various resource pages we have on the website: Afghanistan: Immigrant Benefits: Anti-trafficking: DACA:,plea - neutral / agree,plea - neutral,0,agree,2,9,0.054878049,"

DACA:","https://t.co/QYZXxjQJ5e, https://t.co/2TTctLyghp, https://t.co/FLdCXRmiWl, https://t.co/FX3X3ssvh2",@USCCBJFI,"Washington, DC",0,0,1,0,No hashtags,yes
954,22320,2022-01-28 22:03:01+00:00,"When Danielle Pletka put out a call to her community for help for an Afghan refugee family, this is the response she got.

This is what an American welcome looks like. https://t.co/ogUOa998GE https://t.co/pNZrAw0LXG","When Danielle Pletka put out a call to her community for help for an Afghan refugee family, this is the response she got. This is what an American welcome looks like.",happy / agree,happy,2,agree,2,6,0.035087719,,"https://t.co/ogUOa998GE, https://t.co/pNZrAw0LXG",,"Washington, DC",0,0,7,2,No hashtags,yes
955,71210,2021-09-18 00:24:55+00:00,"Afghan refugee crisis poised to explode - Asia Times 

https://t.co/LzLB4qWpPV",Afghan refugee crisis poised to explode - Asia Times,fear / neutral,fear,1,neutral,0,3,0.053571429,,https://t.co/LzLB4qWpPV,,Southern California,0,0,0,0,No hashtags,yes
956,61860,2021-09-30 09:26:10+00:00,"LISBON, Portugal (AP) ��� Girls from the Afghanistan national soccer team who were recently granted asylum in Portugal have had a surprise visit from the captain of the senior team. https://t.co/OADA","LISBON, Portugal (AP) ��� Girls from the Afghanistan national soccer team who were recently granted asylum in Portugal have had a surprise visit from the captain of the senior t",happy / neutral,happy,2,neutral,0,12,0.066298343,"LISBON,, (AP)",https://t.co/OADALP4qVQ,,"Davenport, IA",0,0,0,0,No hashtags,yes
957,103367,2021-08-29 20:40:58+00:00,"@Sallyjoagain @dotslondon @PenFarthing @Nowzad Truly barking mad, but Britain says 'Dogs welcome no Afghan asylum seekers'.","Truly barking mad, but Britain says 'Dogs welcome no Afghan asylum seekers'.",angry / agree,angry,1,agree,2,4,0.047619048,,,"@Sallyjoagain, @dotslondon, @PenFarthing, @Nowzad",Tirana Albania,1,0,0,0,No hashtags,yes
958,200943,2021-08-15 14:32:31+00:00,"@ProudUCFAlumnae @ResisterSis1 @WalshFreedom Yet Biden already announced our withdrawal prior to the Senate approval. 

Meaning the Biden administration made the withdrawal deadline without knowing if our Senate would approve and without knowing if the SIV program were able to process and vet them all before 9/11",Yet Biden already announced our withdrawal prior to the Senate approval. Meaning the Biden administration made the withdrawal deadline without knowing if our Senate would approve and without knowing if the SIV program were able to process and vet them all before 9/11,angry / neutral,angry,1,neutral,0,9,0.032727273,SIV,,"@ProudUCFAlumnae, @ResisterSis1, @WalshFreedom",English-speaking,0,0,0,0,No hashtags,yes
959,22583,2022-01-27 21:53:05+00:00,"Thousands of Afghan evacuees have been welcomed into the U.S. under humanitarian parole. We must provide a pathway for Afghans to become lawful permanent residents so they can integrate and thrive in their new homes! TAKE ACTION: https://t.co/MZVPINJ3kI 

#AfghanAdjustmentAct https://t.co/v7aV5nUbxq",Thousands of Afghan evacuees have been welcomed into the U.S. under humanitarian parole. We must provide a pathway for Afghans to become lawful permanent residents so they can integrate and thrive in their new homes! TAKE ACTION: #AfghanAdjustmentAct,plea - happy / agree,plea - happy,2,agree,2,19,0.07421875,"U.S., TAKE, ACTION:","https://t.co/MZVPINJ3kI, https://t.co/v7aV5nUbxq",,English-speaking,0,5,26,0,['AfghanAdjustmentAct'],yes
960,51837,2021-10-22 05:57:22+00:00,Montana governor demands an halt to resettlement after Afghan evacuee charged with rape of a woman https://t.co/GvtXtKwNco https://t.co/u1nZpb4OU1,Montana governor demands an halt to resettlement after Afghan evacuee charged with rape of a woman,disgust / neutral,disgust,1,neutral,0,2,0.019607843,,"https://t.co/GvtXtKwNco, https://t.co/u1nZpb4OU1",,"Calgary, Alberta",0,0,3,1,No hashtags,yes
961,161600,2021-08-16 20:37:00+00:00,"Didn't address the issue of the thousands of Afghans who helped our military being left behind and killed for their involvement...what about them @POTUS, what happens to them when we fly off? Because that SIV program that's been in the works for months ain't quick enough. https://t.co/1HgOnaJ5Qo",Didn't address the issue of the thousands of Afghans who helped our military being left behind and killed for their involvement...what about them what happens to them when we fly off? Because that SIV program that's been in the works for months ain't quick enough.,disgust / agree,disgust,1,agree,2,6,0.0223880597014925,SIV,https://t.co/1HgOnaJ5Qo,"@POTUS,",NJ -- D[M]V -- OK,0,0,1,0,No hashtags,no
962,190178,2021-06-22 23:35:00+00:00,"Congress on @LiveU Matrix, 6/23/21 (EDT): Newsers

1330: House Republicans on censuring President Biden over immigration enforcement

1500: House members on Afghan special immigrant visa application backlog

1600: House Republicans to introduce border security resolution","Congress on Matrix, 6/23/21 (EDT): Newsers 1330: House Republicans on censuring President Biden over immigration enforcement 1500: House members on Afghan special immigrant visa application backlog 1600: House Republicans to introduce border security resolution",neutral / neutral,neutral,0,neutral,0,14,0.0526315789473684,(EDT):,,@LiveU,"Washington, DC",0,0,0,0,No hashtags,no
963,40616,2021-11-25 17:53:21+00:00,"@DPJHodges @RTaylor_LibDem This isn't true, Syria scheme is closed,  Afghanistan scheme is not yet up &amp; running. Only legal place you can claim UK asylum is on UK soil. That's what UK law is at moment. Go ask home office for the figures for how many UK asylum claims have been made outside UK &amp; where made.","This isn't true, Syria scheme is closed, Afghanistan scheme is not yet up & running. Only legal place you can claim UK asylum is on UK soil. That's what UK law is at moment. Go ask home office for the figures for how many UK asylum claims have been made outside UK & where made.",disgust / neutral,disgust,1,neutral,0,16,0.0549828178694158,"UK, UK, UK, UK, UK",,"@DPJHodges, @RTaylor_LibDem",English-speaking,0,2,3,0,No hashtags,no
