,id_stable,ContentClean,y_sent
913,130863,"Trump Admin Deliberately Sabotaged Refugee Process, Stranding Afghan Allies Thank you, and",0
914,15920,I was recently quoted by the New York Times in “Afghans Who Bet on Fast Path to the U.S. Are Facing a Closed Door.” “The refugee resettlement program is overwhelmed and lacks resources because of all the cuts the prior administration made.” #MillerMayer,0
915,135153,So the answer is to let every Afghan into the country without vetting them. Get real! The biased pundits and main stream media are piling on to what every fair pundit knows is a complex lose-lose issue!,0
916,162171,"The problem is we are looking at a refugee crisis now, the EU is already showing rifts over Afghan refugees & strengthened Taliban in Afghanistan will now be a hotbed for retaliatory terrorist attacks against every country that put troops in the country.",0
917,66561,"The Center for Refugee Services is a charity in San Antonio and right now they are gearing up to help the Afghans that will be relocating here. I volunteer there, they are good people. I know not everyone can donate, but for those who can:",2
918,174504,"From the official press release, it appears that this will primarily target individuals who have already fled Afghanistan, and will include both government and private sponsorship resettlement spots.",2
919,130885,Europe Fears Afghan Refugee Crisis After Taliban Takeover,0
920,74523,They were vetted first in Afghanistan before being allowed to work with our military - duh! - then again before being flown over.,0
921,80386,"Joe Biden guiding planes of unvetted Afghan refugees to the United States, what could possibly go wrong?! ~A.F. Branco",0
922,151372,". people blaming for the situation at Kabul’s HKIA need to understand the trump deal cut out the Afghan govt, undermined it & when their president & police force fled the people panicked. pompeo’s State Dept held up SIV apps + took 867 to process.",0
923,2147,"Last night, Pakistani warplanes indiscriminately bombed the refugee population in Khost, bordering Afghanistan, due to unrest in Waziristan. First they went missing in Waziristan. They demolished houses. They made IDPs. Why is the world silent on this? #PakistaniArmyWarCrimes",0
924,90590,Looking forward to Orville the Duck's opinion on the Afghanistan refugee Crisis.,0
925,13847,"An refugee couple who fled to Cork in Aug following the fall of Kabul have been struggling to open a joint bank account for months now. The banks continue to insist they must produce a marriage cert. No prob, they’ll just nip back to Afghanistan & ask the Taliban for a copy.FFS!",0
926,195999,"Hope Congress and the Administration move to expand visa, asylum and/or refugee programs for Afghans...",1
927,138536,"If you're an American citizen & you're stuck in Afghanistan you have to pay $2000 to get out, but if you're a refugee you can get out for free If you're able to cross the US border with Mexico & you have the Virus walk right in, but if you're an American you'd better get shot!",0
928,138497,A 3 star hotel accommodation in #Sheffield housing #Afghan #refugee whose son fell out of a window needs a review of accommodation being offered to refugees from #Afghanistan on ….. really? Lazy journalism!,0
929,176647,UK rejects hundreds of former Afghan British Council staff for resettlement #Interpreters via,1
930,39075,"With support from the Obamas, the Bushes, and the Clintons, a new initiative aimed at mobilizing Americans to help resettle arriving Afghan refugees, is helping unify our country toward the common goal of helping our new Afghan neighbors.",2
931,107165,good afternoon Mr. Hawke immigration minister we here in Australia since 2012 we work and we pay tax and gst you know that the situation in Afghanistan is extremely dangerous I am a refugee in Australia on SHEV visa. What is our crime that we can’t bring our family?,0
932,113157,Exclusive-Rep Tom Tiffany: Afghan Refugee Crisis Raises Security Concerns About Vetting Process Getting Afghans out doesn’t necessarily mean that they must be resettled here. Neighboring countries Pakistan & Tajikistan may be a better fit for many Afghans,1
933,22193,"more than 75,000 Afghans have been brought to the U.S. since mid-August as part of Biden’s massive resettlement operation — the largest in American history. Top administration officials have conceded that minimal vetting has been conducted",0
934,70672,"You're talking about Trump who: • Surrendered Afghanistan to the Taliban. • Traded 5,000 terrorists for America's surrender. • Gutted and sabotaged America's military advantage. • Gutted America's ability to vet and evacuate allies. • Made a deal with their terrorist leader.",0
935,66774,"Anyone paying attention to what Patel and Johnson actually DO, as opposed to what they SAY, would realise very quickly that they will use any excuse to keep Afghanistan asylum-seekers out.",0
936,9859,"Have you seen the movie “Flee”? Tells the real story of a teen Afghani refugee fleeing west through Moscow, in the 1990s. The way he recalls the Russian police is harrowing. Nothing has changed apparently (except superficial luxury) in that country.",1
937,46848,"Also, if they don't pass some sort of Afghan Evacuee Adjustment Act, we're looking at thousands of asylum applications that will need to be filed.",1
938,69296,"Rep. Tiffany Demands Answers of Biden Administration���s Vetting Of Afghans, Amid Reports Of ���Child Sex Trafficking��� And ���Polygamy��� Reports say some afghans brought 7 'wifes & as many as 14 children. No documents? Unvetted coming",0
939,103609,"And I would suggest having names and contact info for other credible, Afghan women who could be interviewed in-person instead of her, so that you can help them jumpstart the vetting process for other, potentially more appropriate alternatives.",0
940,71773,I strongly support your relocation to Afghanistan. Compassion has never been a right-winger���s strong suit. Although they will always remind you that they���re God-fearing,0
941,83396,"Since when does it take that much money to put someone into an apt? Biden is spending our tax dollars for everyone except Americans. He���s like a kid in an ice cream shop ~ ~ Biden Asks Congress For $6.4 Billion in Taxpayer Money to Resettle 95,000 Afgha",0
942,99590,"13,000 unvetted Afghanistan refugees got a flight to America. Americans were left behind",0
943,6989,Aemon is still getting quite a bit of attention. He's a refugee from Bosnia. If you'd like to support our work helping Afghans to safety please click the link:,1
944,97319,"My husband's terp from Afghanistan is in the U.S. His wife and son had SIV docs, but couldn't get out. We are receiving texts from him and it's heartbreaking. What can we do? Please let me know what we can do!! #wepromised",0
945,50356,Thank you again dear Madem for cooperation for Afghan Allies interpreters SIV,2
946,13098,A happy/ sad text this morning from one of our resettlement agency partners. These babies slept days on the floor outside Kabul airport. Today they start a new day of school and hopefully they have a really great day today.,2
947,1567,IRAP-Fordham will be hosting a panel to provide an update on the situation in Afghanistan. The event will give students an opportunity to hear what work is currently being done to address the refugee crisis and what life is like for Afghans on the ground since the US withdrew.,2
948,180125,termination caused to be still in the Afghanistan Wille I have worked more than 10 years in the Bagram air field so I am not eligible for siv process I respectfully request from USA official to remove this requirement as you promised no one left behind.,0
949,186712,The Afghan Army has allowed the Taliban to seize left behind American artillery & guns & vehicles . They are f_cking useless Thousands of them have defected . They will all be heading for Europe They should not be rewarded with Asylum for defecting,0
950,98204,TedCruz thinks other countries should house unvetted afghans that helped America over the last however many years! Yeah we are all here for you teddy - not! You repubs created this shitshow - sort your own mess out!,0
951,147551,"There were roughly 20,000 applicants in the Special Immigrant Visa program pipeline as of mid-July, in addition to their families and other vulnerable Afghans seeking to escape. About 2k have been moved out since July, none on Tuesday.",1
952,197788,#Deportation_Germany! 26 Afghan asylum seekers deported from Germany last night have arrived in Kabul this morning. More details will be following,1
953,29305,Today is the day that you should check out the various resource pages we have on the website: Afghanistan: Immigrant Benefits: Anti-trafficking: DACA:,1
954,22320,"When Danielle Pletka put out a call to her community for help for an Afghan refugee family, this is the response she got. This is what an American welcome looks like.",2
955,71210,Afghan refugee crisis poised to explode - Asia Times,0
956,61860,"LISBON, Portugal (AP) ��� Girls from the Afghanistan national soccer team who were recently granted asylum in Portugal have had a surprise visit from the captain of the senior t",2
957,103367,"Truly barking mad, but Britain says 'Dogs welcome no Afghan asylum seekers'.",0
958,200943,Yet Biden already announced our withdrawal prior to the Senate approval. Meaning the Biden administration made the withdrawal deadline without knowing if our Senate would approve and without knowing if the SIV program were able to process and vet them all before 9/11,0
959,22583,Thousands of Afghan evacuees have been welcomed into the U.S. under humanitarian parole. We must provide a pathway for Afghans to become lawful permanent residents so they can integrate and thrive in their new homes! TAKE ACTION: #AfghanAdjustmentAct,2
960,51837,Montana governor demands an halt to resettlement after Afghan evacuee charged with rape of a woman,0
961,161600,Didn't address the issue of the thousands of Afghans who helped our military being left behind and killed for their involvement...what about them what happens to them when we fly off? Because that SIV program that's been in the works for months ain't quick enough.,0
962,190178,"Congress on Matrix, 6/23/21 (EDT): Newsers 1330: House Republicans on censuring President Biden over immigration enforcement 1500: House members on Afghan special immigrant visa application backlog 1600: House Republicans to introduce border security resolution",1
963,40616,"This isn't true, Syria scheme is closed, Afghanistan scheme is not yet up & running. Only legal place you can claim UK asylum is on UK soil. That's what UK law is at moment. Go ask home office for the figures for how many UK asylum claims have been made outside UK & where made.",0
964,50428,"You're actually spreading propaganda for human trafficking for the dictator of Belarus. Have you lost your mind? You are supporting an orchestrated human traffic. According to all statistics in EU countries, iraqi and Afghani men have the highest rejection rate for asylum.",0
965,67316,"USA: In congressional testimony, DHS finally revealed the percentage of #SIV holders among Afghan evacuees who made it onto US soil: A shockingly low ~three percent. #ProtectLinguists",2
966,43302,"All Afghan refugees are vetted extensively before being granted access and refuge into our communities. They are not unlawful, they followed a process after fleeing their home. The United States assisted them and gave them access, they’re legally allowed to be here.",0
967,106741,Are worried England will treat them like the Afghanistan translators and staff and get left behind?,0
968,53478,"KABUL: Zebulon Simantov, Afghanistan’s last Jew, who fled the Taliban’s rule last month, is en route to Israel. #Israel #Afghanistan #Taliban #Kabul",2
969,33695,"Loving Well This Christmas Season-- Day 4 of 5-- Show Compassion. ❤️ Let us help your church/org mobilize to help Afghan refugees, or give to our Refugee Response Fund- 📩 💵 #afghanrefugees #afghanistan #refugees",2
970,190602,"Rohangias r not refugee,are criminals and murders of Hindus and Budhist. Similarly Bangladeshi in India are not refugee. Hindus (sikhs) from Bangladesh, Pakistan, Afghanistan once a homeland of Hindus, are refugees. We should help hindu ( Sikh) refugee. #WorldRefugeeDay #CAA",0
971,88388,"Jim Acosta calls Tucker Carlson ""human manure spreader"" over Afghan refugee conspiracy theory I feel for Duckworth having lost her legs in Service, but that doesn't make her an expert on anything. It perhaps gains a lot of sympathetic listening.",0
972,108692,"I was a refugee. Our family was taken to Arkansas and then to Dallas. That’s why I’m a faithful Cowboys fan. I grew up& joined the Army, became a cop & thankful this Country gave us a chance to be part of America. Afghan refugees will do the same. Trust me, they will give back.",2
973,76026,“How to file for humanitarian parole (admission to the U.S.) for qualifying Afghans”,1
974,133339,"“If there were Afghans who had assisted coalition partners during the mission that also met the criteria for our humanitarian resettlement program, I think we should be prepared to consider such an arrangement,"" the minister said.",2
975,74534,#sivsleftbehaind 95% Afghan SIV applicants are left behind,0
976,141728,Bespoke resettlement route for Afghan refugees,1
977,129494,"I am glad you realized that it's inhumane to use Museveni a despot president ofUganda who terrorizes his own people in this relocation process of our fellow global citizens from Afghanistan.Terrorism, global pandemics and refugees issues are Museveni’s games. #freeFredLumbuye",2
978,45080,"Speaking as a graduate of a major UK university and an ally of #Afghan law students, I hope that these institutions that have given so much learning to the world will show an equal measure of humanity to refugee scholars who deserve better than this. #Afghanistan #Chevening",2
979,8072,"Biden got us out of Afghan after TFG signed THE surrender to the Taliban, released 5,000 Taliban, told them when to be ready to attack by giving them a timeline. Oh he also dropped our troop count and stopped interviews for translators VISAs",0
980,121149,Well the problem was that there was a void to begin with (which was a 20 year failure!) And I mentioned above there seems to have been an abject failure by not taking into consideration how fast the taliban were advancing. Non Afghans and SIV's should of been moved months ago,0
981,28098,Afghan refugees in 🇮🇩 have lived in limbo for a decade and need to be resettled immediately. UNHR as “the guardian of the 1951 Conv and 1967 Pro” must take effective measures to resettle Afghan refugees. #HelpRefugees_Indonesia,0
982,167467,It's a shame asylum can't be given to every woman and child in Afghanistan and the borders sealed so those medieval a**holes would die out.,0
983,140663,Yes relocation them BUT-NOT TO USA Relocate to SAFE MUSLIM COUNTRY-Close to Afghan WHY DIDNT REPS ASK VOTERS Opinion? ⁦ ⁦ ⁦ ⁦ ⁦⁦ ⁦,0
984,195927,"I like your second screenshot which says mass exodus refers to ""when everyone leaves at the same time"" So instead of arguing with me, you should be asking that by this term does she mean ""Every Afghan refugee left for Peshawar at the same time""?",1
985,198633,“It's really important for us to keep our neighborhood clean; many families with small children are living here.” The Afghan asylum-seeking father volunteering in a litter collection effort around Vathy camp on Samos island echoes a basic human need of all people.,2
986,14492,You’ve been precise on pronunciation of Kyiv. Can you now be precise about refugees. It is NOT just a “migration crisis” (R4 BH) It IS more a “refugee crisis”. It’s important to distinguish reason for seeking safety. Same was true for Afghans. #r4today #wato,0
987,29957,"Canada to resettle female Afghan judges, families living in limbo.",2
988,25311,"Home Office logic: A Yemeni claiming asylum was refused; officials “do not accept that there are problems in Yemen”. An Afghan man who fled Taliban forced conscription was told the Taliban wouldn't have ""an adverse interest"" in such ""a low level person.”",0
989,180896,Email address for Afghan interpreters to apply for resettlement in Canada crashes | National Post. OMG can’t we get it right?,0
990,69580,Can you help us reach our Crowdfunder target of £10k to help our #APlaceCalledHome appeal for Afghan refugee families? Even a small donation will boost our aim to offer refugee families long-term support to make a new life. Thank you!,2
991,38913,6) unvetted immigrants made this country. Fuck nationalism 7) in case you missed it 100% of Americans in Afghanistan should never have shown up in the first place and their deaths are their own fault for joining the evil military industrial complex.,0
992,121811,No eligible and real SIV applicants have been evacuated by US Government. We dont know the people who are evacuated from Afghanistan. All SIV applicants are still in Afghanistan #WeWantBiometric,0
993,145703,"🤣🤣 I got told that I would be swapped for a Afghan refugee,and dropped in the middle of Kabul,all because I didn't agree with this fellas opinion🤣🤣",1
994,135769,Group of #Afghans who applied for asylum in #Poland is still kept on the border by Polish border control officers without protection they are eligible for. This is a violation of international law. I report on their situation here 👇 #Afghanistan,0
995,53958,"1A, 1B not all vaccinated Hollowing out the public service Destroying (almost) the NDIS Israeli embassy Submarines China Julian Assange Afghanistan (way too slow) refugees and asylum seekers International students Not clawing back Jobkeeper NSW outbreak to Vic, NZ, ACT.",1
996,45053,"""Aid group says 4,000-5,000 Afghans crossing into Iran daily: Norwegian Refugee Council says as many as 300,000 Afghans have crossed the border since the Taliban took power in August.""",1
997,56935,Northeast Ohio resettlement agencies asking for donations as they welcome Afghan refugees,2
998,87106,People of color ARE routinely oppressed. Look at the discussion around Afghan asylum seekers right now.,0
999,170724,"Why are Afghani Muslims, Rohingyas etc supposed to be resettled in our country s as refugees if India is not good for Muslims in general and minorities are persecuted here? Baffles me.",0
1000,56093,[Editorial] “The focus at the moment needs to be on engaging with Afghanistan to avoid and avert a humanitarian and refugee crisis.”,1
1001,108973,"Meanwhile, beds, clothes, food and others were prepared inside Afghan Refugee Camp in Germany 2021 |",2
1002,81706,We can safely escort them to France. When people are in peril... the UK steps up. Did you see the news where we got 15K people out of Afghanistan and we are currently granting them asylum?,2
1003,42235,"‘We are this generation’s Ellis Island’: 45,000 Afghans housed at US Army bases are still waiting to be resettled",0
1004,16843,They need to resettle their ass back in Afghanistan.,0
1005,12458,"Elected officials in San Diego declare support for #Afghan refugee bill Declares March 1st as #AfghanEvac Day to show support for #Afghanistan Adjustment Act “#Congress must pass the AAA” ""If you stand w/ the troops, then you must stand with us on this”",2
1006,152921,Afghan refugee in #Durham has journalist husband in Afghanistan You'd be worried too. #bullcitypol,0
1007,43777,The effort is a small piece of the work to resettle tens of thousands of evacuees who were airlifted out of Kabul and taken to military bases in the U.S.,0
1008,127106,"If Trump granted 44,000 SIV visas, where are these 44,000 Afghans? WHy aren't they here?",0
1009,79258,Then UK send back the Afghan refugee and stop taking the refugees .. 20000 .. which pm promise..,0
1010,97189,"CLEARLY the Former Guy did NOT want our Afghan allies, translators and friends coming to our Country...so much for ""debts owed; promises kept""😕",0
1011,84462,"White House asks Congress to pass emergency funding for disaster aid, Afghan resettlement as well as spending bill to avert shutdown By Jeff Stein",1
1012,20675,"How sweet and this poor little one looks to be in a refugee camp. Our poor arab/Muslim children in Syria, Palestine, Yemen, Iraq, Afghanistan. Childhoods destroyed for money wars.",0
1013,26814,Refugees are also hummans. We Afghans had suffered too much in Afghanistan and we are suffering more right now in Indonesia as a refugee. Please help us. #HelpRefugees_Indonesia UNHCR Indonesia supposed to help refugees but now they are killing refugee .,0
1014,128453,"The #US has between 50000 and 80000 Afghans in the SIV (Special Immigrant Visa application) pipeline, if we count family members. How many were evacuated? A tiny fraction, not even 5000. #Afghanistan #KabulAiport",0
1015,55720,Our poor/ or Homeless? Because when you try to help a homeless person. they want cash or you to fuck off. sooo. refugees from where? Belize and el salvador and south americans should save their own shit and not come here. Afghans ok but poverty is not a need for asylum.,0
1016,54327,"The fixer. Every catastrophic event under his administration, almost too many to count, could have been avoided. Many created, he steps to the podium slobbers a few words & shuffles away. Americans left in Afghanistan but he imported 100,000 unvetted refugees. Its all illusion",0
1017,110115,"Update on those families from California who'd been stuck in Afghanistan. Some clarity here: - Families traveled separately, not on an organized trip. - Most had come to US on SIV. - Felt urgency to go visit family after COVID travel restrictions eased.",1
1018,159404,And for our country as they are importing unvetted Afghan migrants.,0
1019,66687,A US soldier wins a long fight to get Afghan translator asylum.,2
1020,4035,"Ali Nazari, an environmental student at #Kabul University, was shot dead by #Iranian border guards on the #Afghanistan-Iran border, when he was crossing the border to seek asylum after the #Taliban take over Afghanistan.",0
1021,9051,Andy Vermaut shares:Visiting UN refugee chief assures Afghans of continued support for IDPs: The head of the UN refugee agency has assured the Islamic Emirate of Afghanistan (IEA) of its continued support of Internally Displaced Persons (IDPs)… Thank you,2
1022,7441,"Breaking ""Over 16,000 #Rohingyas seeking asylum in India"". We don't want in India even one Rohingya, Bangladeshi, Pakistani and Afghani. We want HM to order their deportation without losing a moment. Bharat is not a dharamshala where any Tom, Dick & Harry settle.",0
1023,192527,‘They will behead us’: Afghan translators fear being left behind,0
1024,82765,"Nope, All Afghans Refugees were Fully Vetted though the Visa Process, Before entering America! Many worked with US Military/Govt & put theirs & families lives in danger to do so! I believe the 2k was for US Civilians/Contractors, which was later waived! 🤔",0
1025,30954,"""By using electronic HR data as provided to the US Govt by companies, and in support of expediting evacuation, current or former Afghan employees will be automatically matched through the Project Rabbit data base and moved to the Chief of Mission (COM) phase of the SIV process.""",2
1026,54345,"EU, fearful of refugee crisis, delays response on Afghan asylum via #xenophobia #racism",0
1027,196556,"""... the Brooklyn-based Al-Kifah Afghan Refugee Center, “a front for Maktab al-Khidamat, an organization co-founded by Osama bin Laden” was used by the CIA in #OperationCyclone to send young US Muslims to fight in Afghanistan, ..."" #AlQaeda #ISIS #AlAwlaki",0
1028,27285,"My sympathy for all the Afghan people.But Europe,Canada,USA or Australia cannot receive and give permanent asylum to all the refugees of the world.if 1-2 visitors come to your house may you can accept that.But If 20-30 people come to your house then you cannot live in your house.",0
1029,17667,"To read more about the humanitarian crisis in Afghanistan and the proposal to resettle refugees based on a 0.05% proportion of a country's population, check the link below for the report itself:",1
1030,97310,Sandwich Pop Up at Grazie Grazie and EatWell Restaurants to raise money for Afghan refugee families #dcrestaurants #afghanrefugees,2
1031,53364,"Turkish authorities are summarily pushing Afghan asylum seekers crossing into the country from Iran back to Iran, in violation of international law.",0
1032,109954,"I can’t believe you got caught having a #craftywank under a desk at school! If that’s you then your priorities are WAY off. Quite a U turn from the sentiment expressed on your failed Afghan refugee poll. NB: Please stop posting pics in an NUFC strip, as a Geordie it’s unsettling",1
1033,102062,"Hey I can tell you about an SIV applicant & his family, including a 4 yr old, still trapped in Afghanistan & who need help. I can tell you about a P2 Female journalist trapped & targeted by Taliban who’s father was killed by Taliban while serving alongside US.",0
1034,7076,Afghan refugee influx started much before Taliban phenomenon. Pakistan can do nothing for Afghanistan which has been in turmoil and war for decades. Why blame Pakistan for your own misdeeds? In fact we have suffered because of blood thirsty ethnic Talibans.,0
1035,140411,The refugees were brought over as part of the UK’s Afghan Relocation and Assistance Policy Programme,1
1036,92930,European countries are refusing to accept any Afghan refugee's. The wealthy Arab nations will not accept any of them. What does that tell you?,1
1037,198341,The Biden admin placed more troops in DC to protect themselves than Trump placed in the war in Afghanistan. Then they vetted out all persons who were conservative and told them to leave. They had a partisan takeover of the military. Scary.,1
1038,164004,"Crucial thread by Congressman with links to how to support organizations in Afghanistan, as well as those working to help resettle Afghan refugees in the US If you're in Seattle, the DC area, Houston, or Fort Worth, there are Afghan refugees arriving that need help",2
1039,144686,Secretary Austin how are the Afghans coming to the US going to be vetted. Sounds like an opportunity for Taliban infiltration and also give 9/11 upcoming our Southern Border is also an opportunity for infiltration.,0
1040,79386,"We are fine tuning the Community Sponsorship model to resettle refugees, building teams & seeking support for resettlement of SIVs who have been fortunate to get out of Afghanistan, as well as other refugees. Donate #crypto via our page:",2
1041,998,This is what happens to Shia in their homeland because taliban are running Afghanistan like a mafia and exterminating minority Muslims. Harmless Shia who believe in educating females+many Hazara are murdered or driven to homelessness as refugee so taliban can steal their land.,0
1042,175995,"Federal, military and nongovernmental agencies all have come together to help resettle Afghans who served as interpreters and guides for the U.S. military in Afghanistan.",2
1043,73388,"More than 37,000 Afghans are expected to be resettled across the country in the coming days and weeks.",1
1044,161543,All translators in Afghanistan have know about the plans for this withdrawal since the announcement was made by #TFG. Don’t blame America or because they waited until the last minute to leave after being overrun by the Taliban,0
1045,97052,"Afghanistan: The West could face another 9/11 and mass refugee crisis if it abandons country, says Pakistan security adviser",0
1046,138237,US & NATO countries need to open borders for those who are sacred of #Taliban Gov. US & NATO had sent thousand of Jets to bomb Afghans now they can easily few hundred plans 2 Airlift Afghans & give them Refugee Demand this from your respective Gov. if U care 4 humanity,0
1047,7169,"I remember years ago in my hometown someone I know is an Afghan refugee, came to the UK at 11 as his dad & uncle were killed by the Taliban, so his mum sent him west. He was nearly deported at 17 & the only reason he wasn’t is that the local MP was a junior minister at the time.",0
1048,175544,"The irony. She lives in a Greek immigrant camp and says they will turn the page of Afghanistan's black history. How will you do that when you are 5.000+ kilometers away from your home? Go back to Afghanistan if you want to make a change. Enough words, let's see some actions 🙂",0
1049,1039,"Congratulations to RWCHR Director of Policy and Projects Brandon Silver for being recognized on Top 25 Most Influential Lawyers shortlist for his work on the cases and causes of political prisoners, media freedom, Magnitsky sanctions, and Afghan refugee resettlement.",2
1050,95075,"#45/Trump created a disaster with this war; let Taliban criminals be released from prison, invited them to US; slowed the vetting process for Afghans; no comment on the pres abandoning HIS country and they want McConnell to impeach Biden-idiocracy!",0
1051,18464,Well that was a thought provoking evening - Great film if you get the chance . Flee review – an Afghan refugee confronts his past in masterly animated documentary | Animation in film | The Guardian #refugee ⁦ ⁦,2
1052,128211,"The ""fully vetted"" argument is proof the don't want Afghans in the US, no matter what they did to help the war effort. The military ready vetted them. The US has been dragging its feet for YEARS on helping our Afghan partners, but NOW the GOP cares about their lives? Sure",0
1053,184549,"""One such bill, the proposed HOPE for Afghan SIVs Act, would postpone the SIV medical exam requirement until applicants arrive in the US, eliminating a major hurdle for many Afghans.""",2
1054,106883,"🚨New episode alert🚨 With many afghan asylum seekers coming to the UK, and churches wanting to know how to help, the boys talk about their experiences serving Iranian & Afghan asylum seekers",2
1055,100208,UN are useless! Their silence was deafening. All these Western Stakeholders have just been sucking the life out of Afghanistan for years... and they will again with the Refugee crisis!,0
1056,8889,evacuations? These are among the questions at the center of research..Alexandria Nylen—civil-military program coordinator at Brown’s Center for HumanRights and Humanitarian Studies —is conducting a months-long series of interviews with several Afghans at the Refugee Dream Center.,2
1057,43871,"(Five) Mandates and the 1.7 to 2.5 million illegals from about 50 nations, without vetting including medical, and the illegal Afghans flown into America and scattered abroad. As well as the disbursement of illegal aliens without STATE APPROVAL. WE ARE A UNITED STATES FIRST.",0
1058,108000,In the last 5 minutes Father of slain Marine rages: ‘Biden turned his back on him. That’s it.’ The Blaze15:26 How Afghan translators who helped British troops were all-but ignored despite the Mail's… Mail Online15:26,0
1059,128136,Great info from on Special Immigrant Visas which are being misrepresented by the media. Whom Should We Take from Afghanistan?,2
1060,612,Happy St George’s Day y’all! - Let’s be kind and welcoming to all refugees like we were to George all those years again. Let’s create welcome packs and give them language lessons. Especially brave Afghan translators. In other news we need to look after our mob too! 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,2
1061,34289,"Portugal welcomes Afghan refugee musicians, families",2
1062,130519,"There are 1 lakh AC tents lying vacant in Maka Medina (Saudi Arabia) which can house 1 million Afghan refugees. But Saudi Arabia did not offer asylum to even one Afghan citizen.. Not even any comforting gesture of sympathy, support, allegiance, brotherhood, etc..",0
1063,137436,Afghans say asylum bids met with ‘silence’ and delays from Canada. Trudeau admits many on rescue list won’t be quickly reached.,1
1064,171473,There is bound to be a discussion of refugee policy in the near future as people leave and will continue to try to leave Afghanistan. This is an issue that's been on the back-burner in the last couple years. Lots of new members of congress who can still be swayed.,1
1065,29391,Afghan Migrant Arrested After Woman Stabbed and Teen Raped. But Diversity,0
1066,199822,US left behind all SIV applicants and now their lives are in great danger. the people who were evacuated by US planes were not SIV applicants nor their lives were in danger. The US evacuation were completely a failure. SIV applicants put their lives in danger for helping US.,0
1067,75536,"Yeah, yeah, Rich, & Biden hasn't gotten ONE KURD refugee out of Afghanistan, either. Look, Dumbass, War Is Hell, whether you're starting one or ending one. At least Biden isn't golfing. . . . .",0
1068,154563,"No. That is why we must open our doors to every Afghani Refugee that might want to come here. Every last one. And if that means the Taliban rules over an empty wasteland of badlands, so be it! Let’s beat them with kindness and love. Because bombs and hate have been proven stupid.",2
1069,14643,"So you agree, Biden made a decision without informing even his allies. 2500 troops remained too for some time only to shoot people trying to escape Afghanistan. So much so that you left your translators to die in taliban hands. Don't blame Trump again for the fiasco.",0
1070,178421,"400 #Afghan SIV recipients have been brought to the US. where are the rest of the more than 50,000 allies who need our protection? The Biden administration must #KeepOurPromise and bring ALL of these Afghans to safety in the U.S. before troops withdraw. #EvacuateNow",0
1071,120076,"An estimated 15,000 to 20,000 Afghan refugees are expected to be resettled in Virginia in the coming months, per the Muslim Association of Virginia board Chair Yaqub Zargarpur",1
1072,128475,"graduated and about trips abroad Afghanistan. She was crushed on him, she was immigrant. She told him when he was really young and list his mum, and he had no possibility to attendance library he wanted, or just school. Over time, after two chance of relations with girls - two",1
1073,133345,"From u resettlement countries I just ask to resettle me, I don't ask u other financial or economical support, I will find everything by my own self, I have the ability but I have been stuck here that don't allow to do anything.#ResettleAfghanRefugeesFromIndonesia",0
1074,44148,has no interest in getting Reparations for Foundational Black Americans because she traces her lineage to a different country. She offered to study Reparations for us while Afghanistan People are being given over $6 billion for their relocation to America.,0
1075,55947,French Ambassador to the UAE tells me the heartwarming story of how he rescued Juji - the pet mynah bird of an Afghan refugee girl. The bird wasn’t allowed on the plane to France & the girl was distraught so the ambassador offered to take him in #FranceUAE,2
1076,60171,Europe fears Afghan refugee crisis after Taliban takeover,0
1077,147535,"The scheme mirrors the Syrian refugee scheme, under which 20,000 people have been resettled since 2014, prioritising survivors of torture, people with serious medical conditions and women with children. ALL PAID FOR BY THE TAXPAYERS. NEXT AFGHANS.",0
1078,23675,An Afghan refugee has been convicted of sexually abusing a 3-year-old girl at a US Marine Corps camp in Virginia following the U. S. evacuation from Afghanistan The refugee reportedly told the authorities he had done nothing that would have been off-limits in his culture,0
1079,47459,"This is happening near me. I am in the Chicago area. I did not know underage Afghan refugees are being housed in Chicago. Unfortunately I do not speak Pashto or Dari. There is a significant Muslim and refugee population here, but they are not Afghan.",2
1080,86466,That money goes to filling backpacks with school supplies for children of Afghanistan SIV Refugees who need a positive start in school.,2
1081,50592,📻 Tune in now for: -Reporter on her latest school board reporting -The climate change lecture series kicking off at the U - from on a recent interview with an Afghan refugee -An exhibit at the American Swedish Institute (,1
1082,94426,"According to the #victims, the #pushbacks included brutal and violent behaviour, degrading treatment and theft and destruction of personal belongings. Half of the #Afghans #pushed back were minors, and 16 people claimed that the #Croatians would impede their #asylum request",0
1083,43446,"TY for participating in the quarter drive & gift card drive for newly arriving Afghan families! The school raised over $900 in quarters & we also raised $600 in Ventra, Jewel, and Target gift cards. Thank you!! #anchoredinfaith #anchoredincommunity #refugee #saintclementparish",2
1084,9587,Home Secretary Priti Patel should be sacked for her ‘utterly shameful’ response to the Ukraine refugee crisis. Has she learnt nothing after Afghanistan?,1
1085,168325,What an ignorant piece of shit scumbag....sorry for the language. Him & his family just make my blood boil. What's going on in Afghanistan is horrendous & I hope every refugee gets the help they need to escape.,0
1086,70293,"They’re Asylum seekers, it was either death or life in the USA, and they chose the latter. Now be a good human being and welcome them in to your country, tf 🥴. Y’all were happy for the Afghans, now be happy for the Haitians 🤨.",1
